MJD,mag,mag_err
55283.8987615,8.46114,0.07363
55283.8994675,7.79474,0.10104
55283.9008449,8.93254,0.14687
55283.9022337,6.72734,0.06677
55283.9029513,8.52734,0.10653
55283.9043171,5.97704,0.05782
55283.905706,7.63804,0.05108
55283.906412,8.00314,0.04969
55283.9078125,7.96074,0.04712
55283.9084837,7.76514,0.04179
55283.9091782,8.10904,0.06687
55283.9098726,8.52084,0.10733
55283.9105902,8.45854,0.14227
55283.911956,6.94454,0.07592
55283.9126504,8.14504,0.12619
55283.9140393,8.14294,0.0803
55284.0112615,9.06994,0.19313
55284.0119675,8.40714,0.21421
55284.0126736,7.87064,0.16924
55284.0147337,8.80764,0.22621
55284.0154398,8.86154,0.18223
55284.0182175,8.94474,0.19433
55284.019618,9.45824,0.21761
55284.0675347,7.70904,0.04534
55284.0703125,8.10304,0.07333
55284.0709837,7.85734,0.15676
55284.0730902,8.26724,0.13069
55284.0737847,8.35454,0.14027
55284.0779282,7.74564,0.04228
55284.0786458,7.74374,0.0487
55215.8966782,7.62018,0.01958
55215.8973958,7.62888,0.02066
55215.8980671,7.63128,0.01958
55215.8987962,7.66608,0.02017
55215.899456,7.64398,0.02066
55215.900162,7.61368,0.01958
55295.9355671,7.61436,0.01653
55295.9362615,7.67576,0.01771
55295.9369675,7.61876,0.01692
55295.9376736,7.93386,0.02244
55295.938368,7.61356,0.01721
55295.9390509,7.65826,0.01771
55295.9397569,7.53226,0.01574
55295.9404282,7.88956,0.02076
55295.9411226,7.97616,0.02244
55295.9418171,7.73876,0.02007
55295.9425115,7.61366,0.01682
55295.943206,8.09366,0.0274
55284.8710069,8.03622,0.05451
55284.8716782,7.89692,0.05032
55284.8723842,7.91052,0.04633
55284.8730671,8.06582,0.04743
55284.8737615,8.08032,0.04912
55284.8744675,7.97632,0.04773
55284.8751504,7.96862,0.04404
55284.8758449,7.86992,0.04424
55284.8765509,7.93692,0.04504
55284.8772569,7.88592,0.04454
55284.8779282,7.80312,0.04713
55284.8786226,7.84452,0.04085
55284.8793287,7.81882,0.04523
55284.8883564,7.80272,0.04075
55284.8890625,7.89072,0.03995
55284.8897337,7.83732,0.03906
55284.8904398,7.84282,0.04075
55284.8911226,7.77542,0.03667
55284.8918171,7.84112,0.04015
55296.0383564,9.01236,0.0521
55358.9272569,8.09079,0.0299
55358.9279282,7.92989,0.03199
55358.9286226,8.13819,0.0306
55358.9293171,8.07489,0.03268
55358.9300115,8.18629,0.03219
55358.9307407,8.16559,0.03288
55358.9314004,8.11829,0.03189
55358.9320949,8.07339,0.02931
55358.9328009,8.09859,0.0295
55358.93353,8.01419,0.0298
55358.9342013,7.96959,0.03159
55358.9348842,8.05009,0.0303
55296.9050115,7.73195,0.01759
55296.9057291,7.75045,0.01897
55296.9064236,7.76095,0.01828
55296.9070949,7.75715,0.01798
55296.9077893,7.73805,0.01778
55296.9084837,7.67735,0.01808
55296.9098726,7.67015,0.01818
55296.9105787,7.66785,0.01798
55296.9112615,7.68025,0.01788
55296.911956,7.65775,0.01769
55296.9126504,7.67935,0.01759
55296.9133449,7.64665,0.01719
55296.9140393,7.62505,0.0171
55296.9147337,7.63165,0.01749
55296.9154282,7.65195,0.01798
55296.9161342,7.65605,0.0169
55296.9168171,7.65405,0.01729
55296.9175115,7.63845,0.0171
55216.8939004,7.72545,0.02331
55216.8945949,7.72595,0.02232
55216.8952893,7.77745,0.02262
55216.8959837,7.76095,0.02232
55216.8967013,7.72595,0.02163
55359.9411458,7.95917,0.03033
55297.8994907,7.69128,0.01858
55297.9001736,7.70508,0.01888
55297.9008449,7.70678,0.01828
55297.9015625,7.70088,0.01809
55297.9022453,7.66028,0.01789
55297.9029513,7.63448,0.01789
55297.9036226,7.67308,0.01769
55297.9043402,7.68788,0.01789
55297.9050347,7.69558,0.0175
55297.9057175,7.64368,0.01789
55297.9064236,7.63978,0.0174
55297.9070949,7.68578,0.01701
55297.9078125,7.68268,0.0176
55297.9084837,7.68368,0.0172
55297.9092013,7.63818,0.01671
55297.9098726,7.62288,0.01632
55297.9105671,7.64518,0.01671
55297.9112847,7.67228,0.01671
55297.911956,7.64298,0.01681
55297.9126504,7.69218,0.0176
55297.9140393,7.60638,0.01691
55297.9147337,7.62598,0.01691
55297.9154282,7.59258,0.01671
55297.9161458,7.63778,0.01769
55297.9168518,7.61148,0.01661
55297.9175347,7.59818,0.0171
55297.918206,7.61228,0.01681
55297.9189351,7.62268,0.01671
55297.919618,7.58678,0.01612
55286.9682291,7.66532,0.02549
55297.9203009,7.59748,0.01671
55286.9689004,7.66612,0.0251
55297.9209837,7.57648,0.01642
55286.9696064,7.63482,0.02609
55286.9702893,7.63642,0.02609
55286.9709837,7.69042,0.02519
55286.9716782,7.66002,0.02609
55286.9723958,7.70162,0.02579
55286.9730671,7.67972,0.02639
55297.9286226,7.58588,0.01544
55286.9737615,7.60482,0.02519
55286.9744675,7.67222,0.02559
55286.9751504,7.68242,0.02559
55286.975868,7.66132,0.02718
55297.9314004,7.55398,0.01544
55286.9827893,7.74332,0.02629
55286.9834837,7.81362,0.02887
55286.9897337,7.87902,0.02837
55286.9904398,7.82642,0.02967
55286.9911458,7.81012,0.03165
55286.9918171,7.79802,0.02907
55286.9925347,7.84282,0.02847
55218.1070949,8.42419,0.02719
55218.1077893,8.48929,0.03057
55218.1084837,8.42789,0.02769
55218.1091898,8.41119,0.0268
55218.1098958,8.40209,0.0269
55218.1105787,8.27639,0.02521
55218.1113078,8.33309,0.027
55219.0106018,7.68184,0.01876
55219.0112962,7.67514,0.01837
55219.0119907,7.72434,0.01817
55219.0126504,7.71504,0.01847
55219.0133449,7.67224,0.01837
55307.918206,7.50666,0.02113
55307.918912,7.49586,0.02161
55307.919618,7.48846,0.02113
55307.9203125,7.44956,0.02161
55307.9209837,7.46846,0.02055
55307.9216782,7.45136,0.02123
55307.9223842,7.44256,0.02103
55307.9237962,7.46056,0.02064
55307.924456,7.48276,0.02142
55307.9251504,7.46046,0.02045
55307.9258449,7.41986,0.02094
55307.9272337,7.47346,0.02035
55307.9279282,7.50206,0.02152
55307.9293402,7.49006,0.02094
55307.9300115,7.41806,0.02113
55307.9307407,7.49726,0.02064
55307.9334953,7.43466,0.02016
55307.9342013,7.45286,0.02035
55307.9348958,7.43516,0.02103
55307.9355671,7.45976,0.02026
55307.9362731,7.45706,0.02064
55307.9369791,7.44216,0.02103
55307.9376504,7.41236,0.01948
55307.9383449,7.42886,0.02055
55307.9390509,7.44846,0.02181
55307.93978,7.45136,0.02346
55307.9404282,7.58026,0.02542
55307.9411226,7.51286,0.02278
55307.9418171,7.52076,0.02171
55307.9425347,7.41726,0.02055
55307.9432175,7.44846,0.02161
55307.9439004,7.41906,0.02006
55307.9446412,7.28356,0.02562
55307.9452893,7.38966,0.022
55307.9459953,7.39426,0.02103
55219.8890625,7.65893,0.02359
55219.8897337,7.65423,0.02408
55219.8904398,7.62143,0.023
55219.8911226,7.62623,0.02261
55219.8918171,7.65043,0.02438
55219.8925231,7.60903,0.0234
55308.8848842,7.99571,0.035
55308.8855671,7.92251,0.0353
55308.8862615,7.96561,0.034
55308.886956,7.88621,0.0346
55308.8897453,7.84551,0.03301
55308.8904513,7.88501,0.03122
55308.8911226,7.89221,0.03182
55308.8918402,7.88711,0.03182
55308.8925347,7.82821,0.03053
55308.893206,7.84341,0.03053
55308.893912,7.83291,0.02904
55308.894618,7.80291,0.02884
55308.8952893,7.81811,0.03033
55308.8960069,7.79321,0.02805
55308.8966898,7.81301,0.02835
55308.9168287,7.52961,0.023
55335.9112847,8.04476,0.03268
55335.911956,8.02636,0.03089
55335.912662,7.97816,0.03119
55335.9133449,7.96276,0.03119
55335.9140625,7.98696,0.03059
55335.9161574,7.82836,0.0299
55335.9168402,7.89776,0.0292
55335.9175115,7.89556,0.02881
55335.9182175,7.91746,0.03059
55335.9189004,7.81166,0.0292
55335.9195949,7.93366,0.02901
55335.9202893,7.86486,0.02662
55335.9209953,7.78526,0.02534
55335.9217013,7.83716,0.02891
55335.9223958,7.82556,0.02613
55335.9230902,7.80626,0.02851
55335.9272453,7.82026,0.02682
55335.9279282,7.79306,0.02732
55335.9286226,7.69206,0.02722
55335.9293171,7.73276,0.02742
55335.9300347,7.69416,0.02543
55335.9307291,7.70956,0.02543
55335.931412,7.76136,0.02672
55335.932118,7.67116,0.02563
55335.9327893,7.66376,0.02444
55335.9334837,7.66226,0.02563
55335.9342013,7.63086,0.02474
55335.9348958,7.66496,0.02415
55335.9355787,7.68416,0.02682
55335.9362615,7.62976,0.02454
55335.936956,7.64456,0.02405
55335.9376736,7.65946,0.02355
55335.938368,7.60816,0.02425
55335.9390393,7.61826,0.02444
55335.9397337,7.61406,0.02355
55335.9404282,7.65546,0.02355
55335.9411458,7.59586,0.02296
55335.9418287,7.58206,0.02336
55335.9425347,7.59916,0.02296
55335.9432291,7.54346,0.02395
55220.9001851,7.80256,0.02488
55220.9008449,7.76776,0.02616
55220.901574,7.75006,0.02666
55220.9022569,7.79406,0.02686
55220.9029282,7.73806,0.02577
55220.9036226,7.74706,0.02468
55363.9612615,7.70484,0.02165
55363.9619791,7.71624,0.02264
55363.9626736,7.73644,0.02274
55363.9633564,7.68574,0.02254
55363.9640625,7.78944,0.02224
55363.9647337,7.78924,0.02452
55363.9654282,7.71464,0.02373
55363.9661226,7.74874,0.02244
55363.9668171,7.71554,0.02185
55363.9675231,7.64374,0.02224
55363.968206,7.70854,0.02195
55309.8821064,7.68102,0.08593
55309.8835069,8.62012,0.13741
55336.9147569,8.07194,0.03503
55336.9154282,8.03734,0.03503
55336.9161226,7.93664,0.03315
55336.9168865,7.90944,0.03146
55309.886956,8.29462,0.07826
55336.9175115,7.98214,0.03315
55336.9182407,7.90554,0.03414
55309.8883449,8.16852,0.05007
55336.9189004,7.80414,0.03672
55309.8897337,8.21472,0.05165
55336.9195949,7.72774,0.03573
55336.9202893,7.73024,0.03305
55309.8911226,7.40722,0.08215
55336.9210069,7.88954,0.03007
55336.9217013,7.85694,0.03067
55309.893206,9.31322,0.21353
55336.9223726,7.90764,0.03196
55336.9237847,7.90804,0.03106
55336.9244791,7.87314,0.03146
55310.8904282,8.01235,0.03822
55310.8911226,8.00655,0.03454
55310.8925462,8.12115,0.03772
55310.8939351,7.85405,0.03394
55310.8945949,7.85715,0.03285
55310.8953009,7.92095,0.03474
55310.8960185,7.85495,0.03404
55310.8966782,7.85145,0.03216
55310.8973958,7.91165,0.03186
55310.8980671,7.68725,0.03305
55310.8987847,7.88615,0.03345
55310.8994675,7.87445,0.03107
55310.9001504,7.78835,0.03275
55310.900868,7.80285,0.03325
55310.9015509,8.59265,0.0807
55310.9855671,7.61135,0.02819
55337.900162,8.06765,0.03398
55337.9015625,8.09835,0.03686
55337.9029398,8.06565,0.03776
55337.9036921,8.02975,0.03637
55337.9105787,8.05095,0.03587
55337.9112615,7.93155,0.03786
55337.9119675,8.04165,0.03617
55337.9126504,8.03425,0.03398
55337.9133796,7.99465,0.03696
55337.9140625,8.02205,0.03537
55337.9147337,7.92115,0.03647
55337.9154282,7.94955,0.03447
55337.9161574,7.92065,0.03378
55337.9168402,7.94325,0.03308
55337.9175115,7.96225,0.03328
55337.9362615,7.68925,0.02802
55221.8960069,7.71673,0.03006
55221.8966782,7.71223,0.02857
55221.8973726,7.64973,0.02788
55221.8980671,7.73873,0.02798
55221.8987847,7.68033,0.02907
55221.899456,7.76014,0.03065
55311.9022337,7.81119,0.03414
55311.9029629,7.77919,0.03236
55311.9043171,7.81999,0.03087
55311.9085069,7.70859,0.03027
55311.9091898,7.69039,0.03017
55311.9098958,7.73959,0.02908
55311.9105902,7.67329,0.03047
55311.9112615,7.70289,0.03117
55311.9119675,7.73079,0.02899
55311.9126504,7.73219,0.0275
55311.913368,7.75339,0.02879
55311.9140625,7.68759,0.0278
55311.9147685,7.63979,0.0279
55311.9154513,7.63259,0.0279
55311.9161226,7.66949,0.02809
55312.9085069,7.67855,0.03068
55222.8779282,7.64056,0.03968
55312.9098958,7.65525,0.03018
55222.8786458,7.61646,0.03848
55312.9105671,7.64735,0.03048
55222.8793287,7.64646,0.03848
55312.9112731,7.58595,0.02919
55222.8800115,7.67696,0.03798
55222.8807291,7.60906,0.03709
55222.881412,7.70646,0.04177
55312.9460763,7.47634,0.02702
55312.9466782,7.48145,0.02702
55312.9473958,7.51495,0.02643
55312.9480902,7.50495,0.02751
55312.9487847,7.48365,0.02732
55312.9494791,7.52645,0.02672
55312.9502777,7.43984,0.02593
55312.950868,7.46595,0.02821
55312.9515625,7.47335,0.02554
55312.9522685,7.52155,0.02692
55312.9529282,7.42045,0.02722
55312.9536458,7.46505,0.02514
55223.8751851,7.85103,0.08304
55223.875868,7.32083,0.07398
55313.9050231,7.01315,0.06677
55313.9064351,8.22115,0.06935
55313.9070949,7.74085,0.06886
55313.90853,8.21635,0.08445
55313.9091782,8.34895,0.08873
55313.9105671,7.73375,0.08873
55313.911956,8.01055,0.06648
55313.912662,8.32785,0.07839
55313.9147337,8.21505,0.06331
55313.9161226,8.28195,0.07183
55313.9168402,8.00405,0.09052
55313.9189236,8.36195,0.0968
55340.9036226,8.05625,0.04204
55340.9050115,8.12165,0.04373
55340.9070949,7.95985,0.04025
55340.9077893,8.13055,0.04582
55340.9084837,8.55515,0.05628
55340.9091898,8.75445,0.07643
55340.9105671,8.51875,0.08482
55340.9112615,8.22485,0.08452
55340.9119675,8.39125,0.09431
55340.9126736,7.09595,0.07214
55340.9133449,7.81845,0.09051
55340.9140393,9.13585,0.14427
55341.9015393,8.20194,0.05362
55341.9022569,8.22344,0.05163
55341.9029398,8.22154,0.05392
55341.9036458,8.08144,0.05362
55341.9043171,8.17774,0.05074
55341.9050115,8.07244,0.06229
55341.9057175,8.02524,0.05283
55341.9064236,8.18164,0.05342
55341.9071064,8.08894,0.05213
55341.9078125,8.17794,0.05203
55341.9084837,8.18624,0.05323
55341.9106134,8.10254,0.05502
55341.913368,8.17044,0.04934
55342.9793171,7.57869,0.04128
55342.9800115,7.60009,0.03959
55342.980706,7.64069,0.04327
55342.9814004,7.65249,0.04158
55342.9820949,7.63879,0.0384
55342.9841782,7.61069,0.04188
55342.9849074,7.65739,0.04496
55342.9855787,7.61049,0.04188
55342.9862731,7.52409,0.04069
55342.9869791,7.65619,0.04327
55342.9876504,7.68309,0.04377
55342.9883564,7.63049,0.04128
55342.9890393,7.56869,0.04168
55342.9897569,7.55869,0.04188
55342.9904629,7.60999,0.04526
55342.9911342,7.59709,0.04377
55343.9001504,8.02049,0.05337
55343.9008449,8.11459,0.05876
55343.9015625,8.24339,0.06095
55343.9022337,8.13119,0.05557
55343.9029629,7.99939,0.06734
55343.9036226,8.12779,0.05726
55343.9043171,8.12449,0.06145
55343.9050231,8.26999,0.06504
55343.9057291,8.12299,0.06065
55343.9064004,8.20069,0.06055
55343.9071064,8.06489,0.06255
55343.9078125,8.14779,0.05796
55343.9091898,8.17479,0.06015
55343.9099189,8.05809,0.06385
55343.9105671,8.09309,0.05617
55343.9119791,8.23609,0.05996
55343.9342013,7.85099,0.05587
55371.9376504,8.38351,0.07468
55371.9383449,8.24231,0.08545
55371.9390625,8.31941,0.07767
55371.9397453,8.44531,0.09404
55371.9404398,8.43321,0.08875
55371.9411342,8.39511,0.08795
55371.9425115,8.31281,0.08066
55371.943206,8.40171,0.10013
55371.943912,8.40701,0.08555
55371.944618,8.35551,0.09324
55344.9015509,7.64193,0.08655
55344.9029513,7.81933,0.17627
55372.9231134,8.03792,0.08884
55372.9237847,8.03842,0.08974
55372.9244791,8.21142,0.07936
55372.9251736,8.06862,0.08235
55372.9258449,8.03122,0.08745
55372.9265509,8.16372,0.08315
55372.9279282,8.17032,0.08126
55372.9286574,8.08262,0.09763
55372.9293402,8.17832,0.09523
55372.9300115,8.12822,0.08285
55345.937662,7.79792,0.0335
55345.938368,7.71772,0.034
55345.9390625,7.77792,0.033
55345.9397337,7.76392,0.0341
55345.9404398,7.81782,0.034
55345.9411574,7.79202,0.0333
55345.9418402,7.78482,0.0335
55345.9425115,7.61672,0.03281
55345.9432175,7.69002,0.03281
55345.943912,7.69252,0.03161
55345.944618,7.74592,0.0344
55345.9459837,7.69642,0.0342
55345.9466898,7.67942,0.0332
55345.9480671,7.71782,0.03241
55345.9494791,7.68912,0.033
55346.9737847,7.5923,0.02999
55346.974456,7.5565,0.03099
55346.975162,7.6004,0.03029
55346.975868,7.5918,0.03009
55346.9765393,7.5747,0.0297
55346.9772337,7.6091,0.03049
55346.9779398,7.5557,0.0296
55346.9786458,7.5795,0.03059
55346.9793171,7.606,0.03009
55346.9800115,7.5314,0.029
55346.9807175,7.5565,0.03148
55346.9820949,7.5304,0.03099
55346.9828125,7.5566,0.03318
55346.9835069,7.6013,0.03208
55346.9841782,7.5688,0.03109
55346.9848842,7.5977,0.03168
55346.9855902,7.5244,0.03148
55474.1966782,8.11233,0.03026
55474.1974189,8.11743,0.03066
55474.1980902,8.02953,0.02936
55621.868912,7.84783,0.02049
55621.8696296,7.85083,0.02079
55621.8786342,7.63143,0.01843
55621.8793402,7.65263,0.01862
55621.8800231,7.68733,0.01912
55621.8807291,7.63383,0.01882
55621.8814236,7.71303,0.01843
55621.882118,7.61333,0.01813
55621.8828125,7.64833,0.01853
55621.8835069,7.62583,0.01813
55621.8841898,7.63783,0.01833
55621.8848958,7.64193,0.01833
55621.8855902,7.64763,0.01823
55621.8862847,7.58503,0.01803
55621.8869907,7.63803,0.01754
55621.887662,7.60223,0.01803
55621.8883564,7.57863,0.01774
55621.8890625,7.64293,0.01823
55621.8897569,7.67753,0.01882
55621.8904513,7.60123,0.01823
55621.8911342,7.62963,0.01745
55621.8918402,7.64643,0.01803
55621.8925578,7.59063,0.01764
55621.8932291,7.56293,0.01715
55621.8939236,7.62153,0.01803
55621.894618,7.58753,0.01794
55621.8953125,7.62933,0.01823
55621.8960185,7.60893,0.01774
55621.8967013,7.57253,0.01715
55621.8973842,7.57493,0.01764
55621.8980902,7.56543,0.01745
55621.8987847,7.57973,0.01764
55621.8994791,7.59423,0.01774
55621.9001736,7.59743,0.01745
55621.900868,7.59723,0.01735
55621.9015625,7.56743,0.01705
55621.9022569,7.59353,0.01686
55621.9029629,7.59293,0.01686
55621.9036458,7.61143,0.01715
55621.9043402,7.59833,0.01735
55621.9050231,7.67713,0.01735
55621.9057291,7.59183,0.01735
55621.9064236,7.60543,0.01764
55621.907118,7.61833,0.01696
55621.9078009,7.63493,0.01705
55621.9085069,7.64583,0.01725
55621.9091898,7.59573,0.01745
55621.9098958,7.63363,0.01696
55621.9105902,7.63753,0.01715
55621.9112847,7.62403,0.01676
55621.9119791,7.64243,0.01715
55621.9126736,7.61763,0.01725
55479.1723842,8.21231,0.03169
55479.1730671,8.18761,0.02961
55622.8605902,7.85953,0.02138
55622.8612962,7.76033,0.02138
55641.9015509,7.62639,0.01819
55641.9022569,7.64569,0.01849
55641.9029629,7.62539,0.01849
55641.913368,7.62279,0.02135
55641.9140625,7.58419,0.02046
55641.9147453,7.65949,0.02135
55641.9154513,7.59799,0.02135
55641.9161342,7.60049,0.02105
55641.9168402,7.59289,0.02164
55641.9175347,7.62299,0.02214
55641.9182175,7.57909,0.02164
55641.9189236,7.66499,0.02184
55641.919618,7.61929,0.02145
55641.9203125,7.59679,0.02214
55641.9210069,7.61299,0.02095
55641.9216898,7.64279,0.02115
55641.9223842,7.57019,0.02224
55641.9230902,7.57589,0.02095
55641.9238194,7.57529,0.02194
55641.9244791,7.62569,0.02204
55641.9251736,7.60419,0.02293
55641.925868,7.59759,0.02234
55641.9265509,7.65799,0.02362
55641.9272569,7.55919,0.02214
55641.9279398,7.58409,0.02194
55641.9286342,7.64289,0.02234
55641.9293402,7.59639,0.02313
55641.9300347,7.62799,0.02283
55641.9307407,7.56339,0.02253
55641.9314236,7.60429,0.02333
55641.932118,7.57159,0.02243
55641.9328125,7.57489,0.02263
55641.9335069,7.56619,0.02392
55641.9342013,7.58909,0.02293
55641.9348958,7.60099,0.02342
55641.9355902,7.62949,0.02342
55641.9362847,7.59749,0.02313
55641.9369791,7.63079,0.02293
55641.9376851,7.58989,0.02342
55641.938368,7.59719,0.02412
55641.9390509,7.63119,0.02342
55641.9397569,7.64989,0.02372
55641.9404513,7.62439,0.02372
55641.9411458,7.65009,0.02333
55641.9418402,7.62749,0.02501
55641.9425347,7.62159,0.02372
55641.9432291,7.63299,0.02451
55641.9439236,7.61489,0.02323
55641.9446412,7.61779,0.02362
55641.9453125,7.63129,0.02342
55641.9460069,7.64799,0.02432
55641.9466898,7.60809,0.02402
55641.9473958,7.65859,0.02422
55641.9480902,7.63009,0.02551
55641.9487847,7.64169,0.02521
55641.9494675,7.65749,0.02432
55641.9557291,7.71239,0.02699
55641.9564236,7.69849,0.0267
55641.957118,7.75259,0.02858
55641.9578125,7.74589,0.02848
55641.9585185,7.75919,0.02739
55641.9591898,7.75169,0.02759
55641.9598842,7.70309,0.02819
55641.9605902,7.72609,0.02819
55641.9612731,7.69529,0.02799
55641.9619791,7.71699,0.02908
55641.9626736,7.78589,0.02888
55641.963368,7.75879,0.02868
55641.9640625,7.78629,0.02988
55641.9647453,7.71819,0.02848
55641.9654629,7.70839,0.02729
55641.9661342,7.77919,0.02928
55641.9668402,7.79299,0.02858
